accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source,image_count
7993353,Lepidoptera,Geometridae,Eupithecia,Eupithecia valerianata,Eupithecia valerianata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1983052,Lepidoptera,Geometridae,Eupithecia,Eupithecia venosata,Eupithecia venosata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1982671,Lepidoptera,Geometridae,Eupithecia,Eupithecia virgaureata,Eupithecia virgaureata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1982542,Lepidoptera,Geometridae,Eupithecia,Eupithecia vulgata,Eupithecia vulgata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5149315,Lepidoptera,Geometridae,Eustroma,Eustroma reticulata,Eustroma reticulata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1965640,Lepidoptera,Geometridae,Fagivorina,Fagivorina arenaria,Fagivorina arenaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5145870,Lepidoptera,Geometridae,Perizoma,Gagitodes sagittata,Perizoma sagittata,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
1965841,Lepidoptera,Geometridae,Eulithis,Gandaritis pyraliata,Eulithis pyraliata,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
5144534,Lepidoptera,Geometridae,Geometra,Geometra papilionaria,Geometra papilionaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1969291,Lepidoptera,Geometridae,Gnophos,Gnophos obfuscata,Gnophos obfuscata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1992066,Lepidoptera,Geometridae,Gymnoscelis,Gymnoscelis rufifasciata,Gymnoscelis rufifasciata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1991179,Lepidoptera,Geometridae,Hemistola,Hemistola chrysoprasaria,Hemistola chrysoprasaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1991371,Lepidoptera,Geometridae,Hemithea,Hemithea aestivaria,Hemithea aestivaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
9099424,Lepidoptera,Geometridae,Horisme,Horisme aquata,Horisme aquata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1971986,Lepidoptera,Geometridae,Horisme,Horisme radicaria,Horisme radicaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1971888,Lepidoptera,Geometridae,Horisme,Horisme tersata,Horisme tersata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1971858,Lepidoptera,Geometridae,Horisme,Horisme vitalbata,Horisme vitalbata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146379,Lepidoptera,Geometridae,Hydrelia,Hydrelia flammeolaria,Hydrelia flammeolaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146342,Lepidoptera,Geometridae,Hydrelia,Hydrelia sylvata,Hydrelia sylvata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1979473,Lepidoptera,Geometridae,Hydriomena,Hydriomena furcata,Hydriomena furcata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1979308,Lepidoptera,Geometridae,Hydriomena,Hydriomena impluviata,Hydriomena impluviata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1979430,Lepidoptera,Geometridae,Hydriomena,Hydriomena ruberata,Hydriomena ruberata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5143651,Lepidoptera,Geometridae,Hylaea,Hylaea fasciaria,Hylaea fasciaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1963892,Lepidoptera,Geometridae,Hypagyrtis,Hypagyrtis unipunctata,Hypagyrtis unipunctata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4524638,Lepidoptera,Geometridae,Hypomecis,Hypomecis punctinalis,Hypomecis punctinalis,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4524636,Lepidoptera,Geometridae,Hypomecis,Hypomecis roboraria,Hypomecis roboraria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146559,Lepidoptera,Geometridae,Idaea,Idaea aversata,Idaea aversata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146961,Lepidoptera,Geometridae,Idaea,Idaea biselata,Idaea biselata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
7988195,Lepidoptera,Geometridae,Idaea,Idaea contiguaria,Idaea contiguaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147441,Lepidoptera,Geometridae,Idaea,Idaea degeneraria,Idaea degeneraria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146862,Lepidoptera,Geometridae,Idaea,Idaea dilutaria,Idaea dilutaria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146677,Lepidoptera,Geometridae,Idaea,Idaea dimidiata,Idaea dimidiata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147245,Lepidoptera,Geometridae,Idaea,Idaea emarginata,Idaea emarginata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147193,Lepidoptera,Geometridae,Idaea,Idaea fuscovenosa,Idaea fuscovenosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146611,Lepidoptera,Geometridae,Idaea,Idaea humiliata,Idaea humiliata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147150,Lepidoptera,Geometridae,Idaea,Idaea inquinata,Idaea inquinata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146510,Lepidoptera,Geometridae,Idaea,Idaea laevigata,Idaea laevigata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147062,Lepidoptera,Geometridae,Idaea,Idaea muricata,Idaea muricata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147354,Lepidoptera,Geometridae,Idaea,Idaea ochrata,Idaea ochrata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147478,Lepidoptera,Geometridae,Idaea,Idaea rusticata,Idaea rusticata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147039,Lepidoptera,Geometridae,Idaea,Idaea seriata,Idaea seriata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146659,Lepidoptera,Geometridae,Idaea,Idaea serpentata,Idaea serpentata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147208,Lepidoptera,Geometridae,Idaea,Idaea straminata,Idaea straminata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146837,Lepidoptera,Geometridae,Idaea,Idaea subsericeata,Idaea subsericeata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146496,Lepidoptera,Geometridae,Idaea,Idaea sylvestraria,Idaea sylvestraria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147232,Lepidoptera,Geometridae,Idaea,Idaea trigeminata,Idaea trigeminata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1987578,Lepidoptera,Geometridae,Isturgia,Isturgia limbaria,Isturgia limbaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1978065,Lepidoptera,Geometridae,Jodis,Jodis lactearia,Jodis lactearia,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4524070,Lepidoptera,Geometridae,Lampropteryx,Lampropteryx otregiata,Lampropteryx otregiata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4524072,Lepidoptera,Geometridae,Lampropteryx,Lampropteryx suffumata,Lampropteryx suffumata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957266,Lepidoptera,Geometridae,Larentia,Larentia clavaria,Larentia clavaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1962636,Lepidoptera,Geometridae,Ligdia,Ligdia adustata,Ligdia adustata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1964471,Lepidoptera,Geometridae,Lithostege,Lithostege griseata,Lithostege griseata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5144426,Lepidoptera,Geometridae,Lobophora,Lobophora halterata,Lobophora halterata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5149438,Lepidoptera,Geometridae,Lomaspilis,Lomaspilis marginata,Lomaspilis marginata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986052,Lepidoptera,Geometridae,Lomographa,Lomographa bimaculata,Lomographa bimaculata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986056,Lepidoptera,Geometridae,Lomographa,Lomographa temerata,Lomographa temerata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147681,Lepidoptera,Geometridae,Lycia,Lycia hirtaria,Lycia hirtaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
8035782,Lepidoptera,Geometridae,Lycia,Lycia lapponaria,Lycia lapponaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
6097233,Lepidoptera,Geometridae,Lycia,Lycia zonaria,Lycia zonaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1959682,Lepidoptera,Geometridae,Lythria,Lythria purpuraria,Lythria purpuraria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5880545,Lepidoptera,Geometridae,Macaria,Macaria alternata,Macaria alternata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
9400977,Lepidoptera,Geometridae,Macaria,Macaria bicolorata,Macaria bicolorata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5880559,Lepidoptera,Geometridae,Macaria,Macaria brunneata,Macaria brunneata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
8237343,Lepidoptera,Geometridae,Macaria,Macaria carbonaria,Macaria carbonaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5880533,Lepidoptera,Geometridae,Macaria,Macaria liturata,Macaria liturata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5880563,Lepidoptera,Geometridae,Macaria,Macaria signaria,Macaria signaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5880552,Lepidoptera,Geometridae,Macaria,Macaria wauaria,Macaria wauaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5145965,Lepidoptera,Geometridae,Perizoma,Martania taeniata,Perizoma taeniata,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
1956524,Lepidoptera,Geometridae,Melanthia,Melanthia procellata,Melanthia procellata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1988064,Lepidoptera,Geometridae,Menophra,Menophra abruptaria,Menophra abruptaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1988019,Lepidoptera,Geometridae,Menophra,Menophra japygiaria,Menophra japygiaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5144190,Lepidoptera,Geometridae,Mesoleuca,Mesoleuca albicillata,Mesoleuca albicillata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
7960566,Lepidoptera,Geometridae,Perizoma,Mesotype didymata,Perizoma didymata,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
1963168,Lepidoptera,Geometridae,Microloxia,Microloxia herbaria,Microloxia herbaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1981696,Lepidoptera,Geometridae,Minoa,Minoa murinata,Minoa murinata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1991012,Lepidoptera,Geometridae,Nematocampa,Nematocampa limbata,Nematocampa resistaria,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
4302252,Lepidoptera,Geometridae,Orthonama,Nycterosea obstipata,Orthonama obstipata,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
1984734,Lepidoptera,Geometridae,Odezia,Odezia atrata,Odezia atrata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1958065,Lepidoptera,Geometridae,Odontognophos,Odontognophos dumetata,Odontognophos dumetata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1990066,Lepidoptera,Geometridae,Odontopera,Odontopera bidentata,Odontopera bidentata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1972449,Lepidoptera,Geometridae,Operophtera,Operophtera brumata,Operophtera brumata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1972434,Lepidoptera,Geometridae,Operophtera,Operophtera fagata,Operophtera fagata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1960617,Lepidoptera,Geometridae,Opisthograptis,Opisthograptis luteolata,Opisthograptis luteolata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1963011,Lepidoptera,Geometridae,Orthonama,Orthonama vittata,Orthonama vittata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1958323,Lepidoptera,Geometridae,Ourapteryx,Ourapteryx sambucaria,Ourapteryx sambucaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1966351,Lepidoptera,Geometridae,Pachycnemia,Pachycnemia hippocastanaria,Pachycnemia hippocastanaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1967597,Lepidoptera,Geometridae,Paradarisa,Paradarisa consonaria,Paradarisa consonaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1958024,Lepidoptera,Geometridae,Parectropis,Parectropis similaria,Parectropis similaria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1975341,Lepidoptera,Geometridae,Pareulype,Pareulype berberata,Pareulype berberata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4523883,Lepidoptera,Geometridae,Pasiphila,Pasiphila chloerata,Pasiphila chloerata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4523880,Lepidoptera,Geometridae,Pasiphila,Pasiphila debiliata,Pasiphila debiliata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4523885,Lepidoptera,Geometridae,Pasiphila,Pasiphila rectangulata,Pasiphila rectangulata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148286,Lepidoptera,Geometridae,Pelurga,Pelurga comitata,Pelurga comitata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4524054,Lepidoptera,Geometridae,Pennithera,Pennithera firmata,Pennithera firmata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1970284,Lepidoptera,Geometridae,Perconia,Perconia strigillaria,Perconia strigillaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957565,Lepidoptera,Geometridae,Peribatodes,Peribatodes ilicaria,Peribatodes ilicaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957572,Lepidoptera,Geometridae,Peribatodes,Peribatodes rhomboidaria,Peribatodes rhomboidaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957570,Lepidoptera,Geometridae,Peribatodes,Peribatodes secundaria,Peribatodes secundaria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957611,Lepidoptera,Geometridae,Peribatodes,Peribatodes umbraria,Peribatodes umbraria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1972120,Lepidoptera,Geometridae,Perizoma,Perizoma affinitata,Perizoma affinitata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1972185,Lepidoptera,Geometridae,Perizoma,Perizoma albulata,Perizoma albulata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1972250,Lepidoptera,Geometridae,Perizoma,Perizoma alchemillata,Perizoma alchemillata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1972342,Lepidoptera,Geometridae,Perizoma,Perizoma bifaciata,Perizoma bifaciata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1972187,Lepidoptera,Geometridae,Perizoma,Perizoma blandiata,Perizoma blandiata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1972234,Lepidoptera,Geometridae,Perizoma,Perizoma flavofasciata,Perizoma flavofasciata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1972278,Lepidoptera,Geometridae,Perizoma,Perizoma minorata,Perizoma minorata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4523519,Lepidoptera,Geometridae,Phaiogramma,Phaiogramma faustinata,Phaiogramma faustinata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4524393,Lepidoptera,Geometridae,Phibalapteryx,Phibalapteryx virgata,Phibalapteryx virgata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4524740,Lepidoptera,Geometridae,Phigalia,Phigalia pilosaria,Phigalia pilosaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1959395,Lepidoptera,Geometridae,Philereme,Philereme transversata,Philereme transversata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1959383,Lepidoptera,Geometridae,Philereme,Philereme vetulata,Philereme vetulata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1959914,Lepidoptera,Geometridae,Plagodis,Plagodis dolabraria,Plagodis dolabraria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1959919,Lepidoptera,Geometridae,Plagodis,Plagodis pulveraria,Plagodis pulveraria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5146412,Lepidoptera,Geometridae,Plemyria,Plemyria rubiginata,Plemyria rubiginata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
6133619,Lepidoptera,Geometridae,Plesiomorpha,Plesiomorpha flaviceps,Plesiomorpha flaviceps,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1968942,Lepidoptera,Geometridae,Pleuroprucha,Pleuroprucha insulsaria,Pleuroprucha insulsaria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1964158,Lepidoptera,Geometridae,Pseudocoremia,Pseudocoremia suavis,Pseudocoremia suavis,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1954563,Lepidoptera,Geometridae,Pseudopanthera,Pseudopanthera macularia,Pseudopanthera macularia,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
9137631,Lepidoptera,Geometridae,Pseudoterpna,Pseudoterpna coronillaria,Pseudoterpna coronillaria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1987527,Lepidoptera,Geometridae,Pseudoterpna,Pseudoterpna pruinata,Pseudoterpna pruinata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4524822,Lepidoptera,Geometridae,Glacies,Psodos coracina,Glacies coracina,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
1978114,Lepidoptera,Geometridae,Pterapherapteryx,Pterapherapteryx sexalata,Pterapherapteryx sexalata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1966886,Lepidoptera,Geometridae,Pungeleria,Pungeleria capreolaria,Pungeleria capreolaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1976993,Lepidoptera,Geometridae,Rheumaptera,Rheumaptera cervinalis,Rheumaptera cervinalis,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1977068,Lepidoptera,Geometridae,Rheumaptera,Rheumaptera hastata,Rheumaptera hastata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1977003,Lepidoptera,Geometridae,Rheumaptera,Rheumaptera undulata,Rheumaptera undulata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1955694,Lepidoptera,Geometridae,Rhodometra,Rhodometra sacraria,Rhodometra sacraria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5144782,Lepidoptera,Geometridae,Scopula,Scopula decorata,Scopula decorata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
7753668,Lepidoptera,Geometridae,Scopula,Scopula emutaria,Scopula emutaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5145409,Lepidoptera,Geometridae,Scopula,Scopula floslactata,Scopula floslactata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
8014296,Lepidoptera,Geometridae,Scopula,Scopula imitaria,Scopula imitaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5145260,Lepidoptera,Geometridae,Scopula,Scopula immorata,Scopula immorata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5145009,Lepidoptera,Geometridae,Scopula,Scopula immutata,Scopula immutata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5145521,Lepidoptera,Geometridae,Scopula,Scopula limboundata,Scopula limboundata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5144900,Lepidoptera,Geometridae,Scopula,Scopula marginepunctata,Scopula marginepunctata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5144677,Lepidoptera,Geometridae,Scopula,Scopula nigropunctata,Scopula nigropunctata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5144805,Lepidoptera,Geometridae,Scopula,Scopula ornata,Scopula ornata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5145186,Lepidoptera,Geometridae,Scopula,Scopula rubiginata,Scopula rubiginata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5145136,Lepidoptera,Geometridae,Scopula,Scopula ternata,Scopula ternata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5145269,Lepidoptera,Geometridae,Scopula,Scopula virgulata,Scopula virgulata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957718,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx bipunctaria,Scotopteryx bipunctaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957816,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx chenopodiata,Scotopteryx chenopodiata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957746,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx luridata,Scotopteryx luridata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957706,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx moeniata,Scotopteryx moeniata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957632,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx mucronata,Scotopteryx mucronata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
8172949,Lepidoptera,Geometridae,Scotopteryx,Scotopteryx peribolata,Scotopteryx peribolata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1962204,Lepidoptera,Geometridae,Selenia,Selenia dentaria,Selenia dentaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1962268,Lepidoptera,Geometridae,Selenia,Selenia lunularia,Selenia lunularia,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1962265,Lepidoptera,Geometridae,Selenia,Selenia tetralunaria,Selenia tetralunaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1970227,Lepidoptera,Geometridae,Selidosema,Selidosema brunnearia,Selidosema brunnearia,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5144543,Lepidoptera,Geometridae,Siona,Siona lineata,Siona lineata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4302268,Lepidoptera,Geometridae,Spargania,Spargania luctuata,Spargania luctuata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5149836,Lepidoptera,Geometridae,Stegania,Stegania cararia,Stegania cararia,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5149839,Lepidoptera,Geometridae,Stegania,Stegania trimaculata,Stegania trimaculata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1962584,Lepidoptera,Geometridae,Tephronia,Tephronia sepiaria,Tephronia sepiaria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1963306,Lepidoptera,Geometridae,Thalera,Thalera fimbrialis,Thalera fimbrialis,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148424,Lepidoptera,Geometridae,Thera,Thera britannica,Thera britannica,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148486,Lepidoptera,Geometridae,Thera,Thera cognata,Thera cognata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148475,Lepidoptera,Geometridae,Thera,Thera cupressata,Thera cupressata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148462,Lepidoptera,Geometridae,Thera,Thera juniperata,Thera juniperata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148487,Lepidoptera,Geometridae,Thera,Thera obeliscata,Thera obeliscata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148394,Lepidoptera,Geometridae,Thera,Thera vetustata,Thera vetustata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5148248,Lepidoptera,Geometridae,Theria,Theria primaria,Theria primaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1957300,Lepidoptera,Geometridae,Thetidia,Thetidia smaragdaria,Thetidia smaragdaria,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1966017,Lepidoptera,Geometridae,Timandra,Timandra comae,Timandra comae,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147608,Lepidoptera,Geometridae,Trichopteryx,Trichopteryx carpinata,Trichopteryx carpinata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147638,Lepidoptera,Geometridae,Trichopteryx,Trichopteryx polycommata,Trichopteryx polycommata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1969954,Lepidoptera,Geometridae,Triphosa,Triphosa dubitata,Triphosa dubitata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147834,Lepidoptera,Geometridae,Venusia,Venusia blomeri,Venusia blomeri,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5147827,Lepidoptera,Geometridae,Venusia,Venusia cambrica,Venusia cambrica,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986452,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe biriviata,Xanthorhoe biriviata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986367,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe decoloraria,Xanthorhoe decoloraria,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986575,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe designata,Xanthorhoe designata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986157,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe fluctuata,Xanthorhoe fluctuata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986220,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe montanata,Xanthorhoe montanata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986522,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe quadrifasiata,Xanthorhoe quadrifasiata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1986166,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe spadicearia,Xanthorhoe spadicearia,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
10263995,Lepidoptera,Noctuidae,Agrochola,Anchoscelis haematidea,Anchoscelis haematidea,98,DOUBTFUL,EXACT,SPECIES,london31May2023,0.0
1789191,Lepidoptera,Erebidae,Caenurgina,Caenurgina crassiuscula,Caenurgina crassiuscula,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5108951,Lepidoptera,Erebidae,Diphthera,Diphthera festiva,Diphthera festiva,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
11145613,Lepidoptera,Noctuidae,Eudryas,Eudryas staejohannis,Eudryas staejohannis,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1769645,Lepidoptera,Noctuidae,Graphania,Graphania dives,Graphania dives,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
